"time","count_c2","count_mc","count_mco"
23.986,28,27,28
23.988,28,27,28
23.99,28,27,28
23.992,28,27,28
23.994,28,27,28
23.996,28,27,28
23.998,28,27,28
23.99999999999995,28,27,28
23.99999999999995,28,27,28
24,28,27,28
24,28,27,28
24.00000000000021,28,27,28
24.00000000000021,28,27,28
24.002,28,27,28
24.004,28,27,28
24.006,28,27,28
24.008,28,27,28
24.01,28,27,28
24.012,28,27,28
24.014,28,27,28
24.016,28,27,28
24.018,28,27,28
24.02,28,27,28
24.022,28,27,28
24.024,28,27,28
24.026,28,27,28
24.028,28,27,28
24.03,28,27,28
24.032,28,27,28
24.034,28,27,28
24.036,28,27,28
24.038,28,27,28
24.04,28,27,28
24.042,28,27,28
24.044,28,27,28
24.046,28,27,28
24.048,28,27,28
24.05,28,27,28
24.05000000000021,28,27,28
24.05000000000021,28,27,28
24.052,28,27,28
24.054,28,27,28
24.056,28,27,28
24.058,28,27,28
24.06,28,27,28
24.062,28,27,28
24.064,28,27,28
24.066,28,27,28
24.068,28,27,28
24.07,28,27,28
24.072,28,27,28
24.074,28,27,28
24.076,28,27,28
24.078,28,27,28
24.08,28,27,28
24.082,28,27,28
24.084,28,27,28
24.086,28,27,28
24.088,28,27,28
24.09,28,27,28
24.09124114408372,28,27,28
24.09124114408372,28,28,28
24.09124114410766,28,28,28
24.09124114410766,29,28,29
24.092,29,28,29
24.094,29,28,29
24.096,29,28,29
24.098,29,28,29
24.1,29,28,29
24.10000000000021,29,28,29
24.10000000000021,29,28,29
24.102,29,28,29
24.104,29,28,29
24.106,29,28,29
24.108,29,28,29
24.11,29,28,29
24.112,29,28,29
24.114,29,28,29
24.116,29,28,29
24.118,29,28,29
24.12,29,28,29
24.122,29,28,29
24.124,29,28,29
24.126,29,28,29
24.128,29,28,29
24.13,29,28,29
24.132,29,28,29
24.134,29,28,29
24.136,29,28,29
24.138,29,28,29
24.14,29,28,29
24.142,29,28,29
24.144,29,28,29
24.146,29,28,29
24.148,29,28,29
24.15,29,28,29
24.15000000000021,29,28,29
24.15000000000021,29,28,29
24.152,29,28,29
24.154,29,28,29
24.156,29,28,29
24.158,29,28,29
24.16,29,28,29
24.162,29,28,29
24.164,29,28,29
24.166,29,28,29
24.168,29,28,29
24.17,29,28,29
24.172,29,28,29
24.174,29,28,29
24.176,29,28,29
24.178,29,28,29
24.18,29,28,29
24.182,29,28,29
24.184,29,28,29
24.186,29,28,29
24.188,29,28,29
24.19,29,28,29
24.192,29,28,29
24.194,29,28,29
24.196,29,28,29
24.198,29,28,29
24.19999999999995,29,28,29
24.19999999999995,29,28,29
24.2,29,28,29
24.20000000000021,29,28,29
24.20000000000021,29,28,29
24.202,29,28,29
24.204,29,28,29
24.206,29,28,29
24.208,29,28,29
24.21,29,28,29
24.212,29,28,29
24.214,29,28,29
24.216,29,28,29
24.218,29,28,29
24.22,29,28,29
24.222,29,28,29
24.224,29,28,29
24.226,29,28,29
24.228,29,28,29
24.23,29,28,29
24.232,29,28,29
24.234,29,28,29
24.236,29,28,29
24.238,29,28,29
24.24,29,28,29
24.242,29,28,29
24.244,29,28,29
24.246,29,28,29
24.248,29,28,29
24.25,29,28,29
24.25000000000021,29,28,29
24.25000000000021,29,28,29
24.252,29,28,29
24.254,29,28,29
24.256,29,28,29
24.258,29,28,29
24.26,29,28,29
24.262,29,28,29
24.264,29,28,29
24.266,29,28,29
24.268,29,28,29
24.27,29,28,29
24.272,29,28,29
24.274,29,28,29
24.276,29,28,29
24.278,29,28,29
24.28,29,28,29
24.282,29,28,29
24.284,29,28,29
24.286,29,28,29
24.288,29,28,29
24.29,29,28,29
24.292,29,28,29
24.294,29,28,29
24.296,29,28,29
24.298,29,28,29
24.3,29,28,29
24.30000000000021,29,28,29
24.30000000000021,29,28,29
24.302,29,28,29
24.304,29,28,29
24.306,29,28,29
24.308,29,28,29
24.31,29,28,29
24.31124114422979,29,28,29
24.31124114422979,29,28,29
24.312,29,28,29
24.314,29,28,29
24.316,29,28,29
24.318,29,28,29
24.32,29,28,29
24.322,29,28,29
24.324,29,28,29
24.326,29,28,29
24.328,29,28,29
24.33,29,28,29
24.332,29,28,29
24.334,29,28,29
24.336,29,28,29
24.338,29,28,29
24.34,29,28,29
24.342,29,28,29
24.344,29,28,29
24.346,29,28,29
24.348,29,28,29
24.35,29,28,29
24.35000000000021,29,28,29
24.35000000000021,29,28,29
24.352,29,28,29
24.354,29,28,29
24.356,29,28,29
24.358,29,28,29
24.36,29,28,29
24.362,29,28,29
24.364,29,28,29
24.366,29,28,29
24.368,29,28,29
24.37,29,28,29
24.372,29,28,29
24.374,29,28,29
24.376,29,28,29
24.378,29,28,29
24.38,29,28,29
24.382,29,28,29
24.384,29,28,29
24.386,29,28,29
24.388,29,28,29
24.39,29,28,29
24.392,29,28,29
24.394,29,28,29
24.396,29,28,29
24.398,29,28,29
24.39999999999995,29,28,29
24.39999999999995,29,28,29
24.4,29,28,29
24.40000000000021,29,28,29
24.40000000000021,29,28,29
24.402,29,28,29
24.404,29,28,29
24.406,29,28,29
24.408,29,28,29
24.41,29,28,29
24.412,29,28,29
24.414,29,28,29
24.416,29,28,29
24.418,29,28,29
24.42,29,28,29
24.422,29,28,29
24.424,29,28,29
24.426,29,28,29
24.428,29,28,29
24.43,29,28,29
24.432,29,28,29
24.434,29,28,29
24.436,29,28,29
24.438,29,28,29
24.44,29,28,29
24.442,29,28,29
24.444,29,28,29
24.446,29,28,29
24.448,29,28,29
24.45,29,28,29
24.45000000000021,29,28,29
24.45000000000021,29,28,29
24.452,29,28,29
24.454,29,28,29
24.456,29,28,29
24.458,29,28,29
24.46,29,28,29
24.462,29,28,29
24.464,29,28,29
24.466,29,28,29
24.468,29,28,29
24.47,29,28,29
24.472,29,28,29
24.474,29,28,29
24.476,29,28,29
24.478,29,28,29
24.48,29,28,29
24.482,29,28,29
24.484,29,28,29
24.486,29,28,29
24.488,29,28,29
24.49,29,28,29
24.492,29,28,29
24.494,29,28,29
24.496,29,28,29
24.498,29,28,29
24.5,29,28,29
24.50000000000021,29,28,29
24.50000000000021,29,28,29
24.502,29,28,29
24.504,29,28,29
24.506,29,28,29
24.508,29,28,29
24.51,29,28,29
24.512,29,28,29
24.514,29,28,29
24.516,29,28,29
24.518,29,28,29
24.52,29,28,29
24.522,29,28,29
24.524,29,28,29
24.526,29,28,29
24.528,29,28,29
24.53,29,28,29
24.532,29,28,29
24.534,29,28,29
24.536,29,28,29
24.538,29,28,29
24.54,29,28,29
24.542,29,28,29
24.544,29,28,29
24.546,29,28,29
24.548,29,28,29
24.55,29,28,29
24.55000000000021,29,28,29
24.55000000000021,29,28,29
24.552,29,28,29
24.554,29,28,29
24.556,29,28,29
24.558,29,28,29
24.56,29,28,29
24.562,29,28,29
24.564,29,28,29
24.566,29,28,29
24.568,29,28,29
24.57,29,28,29
24.572,29,28,29
24.574,29,28,29
24.576,29,28,29
24.578,29,28,29
24.58,29,28,29
24.582,29,28,29
24.584,29,28,29
24.586,29,28,29
24.588,29,28,29
24.59,29,28,29
24.592,29,28,29
24.594,29,28,29
24.596,29,28,29
24.598,29,28,29
24.59999999999994,29,28,29
24.59999999999994,29,28,29
24.6,29,28,29
24.60000000000021,29,28,29
24.60000000000021,29,28,29
24.602,29,28,29
24.604,29,28,29
24.606,29,28,29
24.608,29,28,29
24.61,29,28,29
24.612,29,28,29
24.614,29,28,29
24.616,29,28,29
24.618,29,28,29
24.62,29,28,29
24.622,29,28,29
24.624,29,28,29
24.626,29,28,29
24.628,29,28,29
24.63,29,28,29
24.632,29,28,29
24.634,29,28,29
24.636,29,28,29
24.638,29,28,29
24.64,29,28,29
24.642,29,28,29
24.644,29,28,29
24.646,29,28,29
24.648,29,28,29
24.65,29,28,29
24.65000000000022,29,28,29
24.65000000000022,29,28,29
24.652,29,28,29
24.654,29,28,29
24.656,29,28,29
24.658,29,28,29
24.66,29,28,29
24.662,29,28,29
24.664,29,28,29
24.666,29,28,29
24.668,29,28,29
24.67,29,28,29
24.672,29,28,29
24.674,29,28,29
24.676,29,28,29
24.678,29,28,29
24.68,29,28,29
24.682,29,28,29
24.684,29,28,29
24.686,29,28,29
24.688,29,28,29
24.69,29,28,29
24.692,29,28,29
24.694,29,28,29
24.696,29,28,29
24.698,29,28,29
24.7,29,28,29
24.70000000000022,29,28,29
24.70000000000022,29,28,29
24.702,29,28,29
24.704,29,28,29
24.706,29,28,29
24.708,29,28,29
24.71,29,28,29
24.712,29,28,29
24.714,29,28,29
24.716,29,28,29
24.718,29,28,29
24.72,29,28,29
24.722,29,28,29
24.724,29,28,29
24.726,29,28,29
24.728,29,28,29
24.73,29,28,29
24.732,29,28,29
24.734,29,28,29
24.736,29,28,29
24.738,29,28,29
24.74,29,28,29
24.742,29,28,29
24.744,29,28,29
24.746,29,28,29
24.748,29,28,29
24.75,29,28,29
24.75000000000022,29,28,29
24.75000000000022,29,28,29
24.752,29,28,29
24.754,29,28,29
24.756,29,28,29
24.758,29,28,29
24.76,29,28,29
24.762,29,28,29
24.764,29,28,29
24.766,29,28,29
24.768,29,28,29
24.77,29,28,29
24.772,29,28,29
24.774,29,28,29
24.776,29,28,29
24.778,29,28,29
24.78,29,28,29
24.782,29,28,29
24.784,29,28,29
24.786,29,28,29
24.788,29,28,29
24.79,29,28,29
24.792,29,28,29
24.794,29,28,29
24.796,29,28,29
24.798,29,28,29
24.79999999999994,29,28,29
24.79999999999994,29,28,29
24.80000000000001,29,28,29
24.80000000000001,29,28,29
24.80000000000022,29,28,29
24.80000000000022,29,28,29
24.802,29,28,29
24.804,29,28,29
24.806,29,28,29
24.808,29,28,29
24.81,29,28,29
24.812,29,28,29
24.814,29,28,29
24.816,29,28,29
24.818,29,28,29
24.82,29,28,29
24.822,29,28,29
24.824,29,28,29
24.826,29,28,29
24.828,29,28,29
24.83,29,28,29
24.832,29,28,29
24.834,29,28,29
24.836,29,28,29
24.838,29,28,29
24.84,29,28,29
24.842,29,28,29
24.844,29,28,29
24.846,29,28,29
24.848,29,28,29
24.85,29,28,29
24.85000000000022,29,28,29
24.85000000000022,29,28,29
24.852,29,28,29
24.854,29,28,29
24.856,29,28,29
24.858,29,28,29
24.86,29,28,29
24.862,29,28,29
24.864,29,28,29
24.866,29,28,29
24.868,29,28,29
24.87,29,28,29
24.872,29,28,29
24.874,29,28,29
24.876,29,28,29
24.878,29,28,29
24.88,29,28,29
24.882,29,28,29
24.884,29,28,29
24.886,29,28,29
24.888,29,28,29
24.89,29,28,29
24.89124114417938,29,28,29
24.89124114417938,29,29,29
24.89124114417988,29,29,29
24.89124114417988,30,29,30
24.892,30,29,30
24.894,30,29,30
24.896,30,29,30
24.898,30,29,30
24.9,30,29,30
24.90000000000022,30,29,30
24.90000000000022,30,29,30
24.902,30,29,30
24.904,30,29,30
24.906,30,29,30
24.908,30,29,30
24.91,30,29,30
24.912,30,29,30
24.914,30,29,30
24.916,30,29,30
24.918,30,29,30
24.92,30,29,30
24.922,30,29,30
24.924,30,29,30
24.926,30,29,30
24.928,30,29,30
24.93,30,29,30
24.932,30,29,30
24.934,30,29,30
24.936,30,29,30
24.938,30,29,30
24.94,30,29,30
24.942,30,29,30
24.944,30,29,30
24.946,30,29,30
24.948,30,29,30
24.95,30,29,30
24.95000000000022,30,29,30
24.95000000000022,30,29,30
24.952,30,29,30
24.954,30,29,30
24.956,30,29,30
24.958,30,29,30
24.96,30,29,30
24.962,30,29,30
24.964,30,29,30
24.966,30,29,30
24.968,30,29,30
24.97,30,29,30
24.972,30,29,30
24.974,30,29,30
24.976,30,29,30
24.978,30,29,30
24.98,30,29,30
24.982,30,29,30
24.984,30,29,30
24.986,30,29,30
24.988,30,29,30
24.99,30,29,30
24.992,30,29,30
24.994,30,29,30
24.996,30,29,30
24.998,30,29,30
24.99999999999994,30,29,30
24.99999999999994,30,29,30
25,30,29,30
25,30,29,30
25.00000000000022,30,29,30
25.00000000000022,30,29,30
25.002,30,29,30
25.004,30,29,30
25.006,30,29,30
25.008,30,29,30
25.01,30,29,30
25.012,30,29,30
25.014,30,29,30
25.016,30,29,30
25.018,30,29,30
25.02,30,29,30
25.022,30,29,30
25.024,30,29,30
25.026,30,29,30
25.028,30,29,30
25.03,30,29,30
25.032,30,29,30
25.034,30,29,30
25.036,30,29,30
25.038,30,29,30
25.04,30,29,30
25.042,30,29,30
25.044,30,29,30
25.046,30,29,30
25.048,30,29,30
25.05,30,29,30
25.05000000000022,30,29,30
25.05000000000022,30,29,30
25.052,30,29,30
25.054,30,29,30
25.056,30,29,30
25.058,30,29,30
25.06,30,29,30
25.062,30,29,30
25.064,30,29,30
25.066,30,29,30
25.068,30,29,30
25.07,30,29,30
25.072,30,29,30
25.074,30,29,30
25.076,30,29,30
25.078,30,29,30
25.08,30,29,30
25.082,30,29,30
25.084,30,29,30
25.086,30,29,30
25.088,30,29,30
25.09,30,29,30
25.092,30,29,30
25.094,30,29,30
25.096,30,29,30
25.098,30,29,30
25.1,30,29,30
25.10000000000022,30,29,30
25.10000000000022,30,29,30
25.102,30,29,30
25.104,30,29,30
25.106,30,29,30
25.108,30,29,30
25.11,30,29,30
25.11124114430198,30,29,30
25.11124114430198,30,29,30
25.112,30,29,30
25.114,30,29,30
25.116,30,29,30
25.118,30,29,30
25.12,30,29,30
25.122,30,29,30
25.124,30,29,30
25.126,30,29,30
25.128,30,29,30
25.13,30,29,30
25.132,30,29,30
25.134,30,29,30
25.136,30,29,30
25.138,30,29,30
25.14,30,29,30
25.142,30,29,30
25.144,30,29,30
25.146,30,29,30
25.148,30,29,30
25.15,30,29,30
25.15000000000022,30,29,30
25.15000000000022,30,29,30
25.152,30,29,30
25.154,30,29,30
25.156,30,29,30
25.158,30,29,30
25.16,30,29,30
25.162,30,29,30
25.164,30,29,30
25.166,30,29,30
25.168,30,29,30
25.17,30,29,30
25.172,30,29,30
25.174,30,29,30
25.176,30,29,30
25.178,30,29,30
25.18,30,29,30
25.182,30,29,30
25.184,30,29,30
25.186,30,29,30
25.188,30,29,30
25.19,30,29,30
25.192,30,29,30
25.194,30,29,30
25.196,30,29,30
25.198,30,29,30
25.19999999999994,30,29,30
25.19999999999994,30,29,30
25.20000000000001,30,29,30
25.20000000000001,30,29,30
25.20000000000022,30,29,30
25.20000000000022,30,29,30
25.202,30,29,30
25.204,30,29,30
25.206,30,29,30
25.208,30,29,30
25.21,30,29,30
25.212,30,29,30
25.214,30,29,30
25.216,30,29,30
25.218,30,29,30
25.22,30,29,30
25.222,30,29,30
25.224,30,29,30
25.226,30,29,30
25.228,30,29,30
25.23,30,29,30
25.232,30,29,30
25.234,30,29,30
25.236,30,29,30
25.238,30,29,30
25.24,30,29,30
25.242,30,29,30
25.244,30,29,30
25.246,30,29,30
25.248,30,29,30
25.25,30,29,30
25.25000000000022,30,29,30
25.25000000000022,30,29,30
25.252,30,29,30
25.254,30,29,30
25.256,30,29,30
25.258,30,29,30
25.26,30,29,30
25.262,30,29,30
25.264,30,29,30
25.266,30,29,30
25.268,30,29,30
25.27,30,29,30
25.272,30,29,30
25.274,30,29,30
25.276,30,29,30
25.278,30,29,30
25.28,30,29,30
25.282,30,29,30
25.284,30,29,30
25.286,30,29,30
25.288,30,29,30
25.29,30,29,30
25.292,30,29,30
25.294,30,29,30
25.296,30,29,30
25.298,30,29,30
25.3,30,29,30
25.30000000000022,30,29,30
25.30000000000022,30,29,30
25.302,30,29,30
25.304,30,29,30
25.306,30,29,30
25.308,30,29,30
25.31,30,29,30
25.312,30,29,30
25.314,30,29,30
25.316,30,29,30
25.318,30,29,30
25.32,30,29,30
25.322,30,29,30
25.324,30,29,30
25.326,30,29,30
25.328,30,29,30
25.33,30,29,30
25.332,30,29,30
25.334,30,29,30
25.336,30,29,30
25.338,30,29,30
25.34,30,29,30
25.342,30,29,30
25.344,30,29,30
25.346,30,29,30
25.348,30,29,30
25.35,30,29,30
25.35000000000023,30,29,30
25.35000000000023,30,29,30
25.352,30,29,30
25.354,30,29,30
25.356,30,29,30
25.358,30,29,30
25.36,30,29,30
25.362,30,29,30
25.364,30,29,30
25.366,30,29,30
25.368,30,29,30
25.37,30,29,30
25.372,30,29,30
25.374,30,29,30
25.376,30,29,30
25.378,30,29,30
25.38,30,29,30
25.382,30,29,30
25.384,30,29,30
25.386,30,29,30
25.388,30,29,30
25.39,30,29,30
25.392,30,29,30
25.394,30,29,30
25.396,30,29,30
25.398,30,29,30
25.39999999999994,30,29,30
25.39999999999994,30,29,30
25.4,30,29,30
25.40000000000023,30,29,30
25.40000000000023,30,29,30
25.402,30,29,30
25.404,30,29,30
25.406,30,29,30
25.408,30,29,30
25.41,30,29,30
25.412,30,29,30
25.414,30,29,30
25.416,30,29,30
25.418,30,29,30
25.42,30,29,30
25.422,30,29,30
25.424,30,29,30
25.426,30,29,30
25.428,30,29,30
25.43,30,29,30
25.432,30,29,30
25.434,30,29,30
25.436,30,29,30
25.438,30,29,30
25.44,30,29,30
25.442,30,29,30
25.444,30,29,30
25.446,30,29,30
25.448,30,29,30
25.45,30,29,30
25.45000000000023,30,29,30
25.45000000000023,30,29,30
25.452,30,29,30
25.454,30,29,30
25.456,30,29,30
25.458,30,29,30
25.46,30,29,30
25.462,30,29,30
25.464,30,29,30
25.466,30,29,30
25.468,30,29,30
25.47,30,29,30
25.472,30,29,30
25.474,30,29,30
25.476,30,29,30
25.478,30,29,30
25.48,30,29,30
25.482,30,29,30
25.484,30,29,30
25.486,30,29,30
25.488,30,29,30
25.49,30,29,30
25.492,30,29,30
25.494,30,29,30
25.496,30,29,30
25.498,30,29,30
25.5,30,29,30
25.50000000000023,30,29,30
25.50000000000023,30,29,30
25.502,30,29,30
25.504,30,29,30
25.506,30,29,30
25.508,30,29,30
25.51,30,29,30
25.512,30,29,30
25.514,30,29,30
25.516,30,29,30
25.518,30,29,30
25.52,30,29,30
25.522,30,29,30
25.524,30,29,30
25.526,30,29,30
25.528,30,29,30
25.53,30,29,30
25.532,30,29,30
25.534,30,29,30
25.536,30,29,30
25.538,30,29,30
25.54,30,29,30
25.542,30,29,30
25.544,30,29,30
25.546,30,29,30
25.548,30,29,30
25.55,30,29,30
25.55000000000023,30,29,30
25.55000000000023,30,29,30
25.552,30,29,30
25.554,30,29,30
25.556,30,29,30
25.558,30,29,30
25.56,30,29,30
25.562,30,29,30
25.564,30,29,30
25.566,30,29,30
25.568,30,29,30
25.57,30,29,30
25.572,30,29,30
25.574,30,29,30
25.576,30,29,30
25.578,30,29,30
25.58,30,29,30
25.582,30,29,30
25.584,30,29,30
25.586,30,29,30
25.588,30,29,30
25.59,30,29,30
25.592,30,29,30
25.594,30,29,30
25.596,30,29,30
25.598,30,29,30
25.59999999999994,30,29,30
25.59999999999994,30,29,30
25.60000000000001,30,29,30
25.60000000000001,30,29,30
25.60000000000023,30,29,30
25.60000000000023,30,29,30
25.602,30,29,30
25.604,30,29,30
25.606,30,29,30
25.608,30,29,30
25.61,30,29,30
25.612,30,29,30
25.614,30,29,30
25.616,30,29,30
25.618,30,29,30
25.62,30,29,30
25.622,30,29,30
25.624,30,29,30
25.626,30,29,30
25.628,30,29,30
25.63,30,29,30
25.632,30,29,30
25.634,30,29,30
25.636,30,29,30
25.638,30,29,30
25.64,30,29,30
25.642,30,29,30
25.644,30,29,30
25.646,30,29,30
25.648,30,29,30
25.65,30,29,30
25.65000000000023,30,29,30
25.65000000000023,30,29,30
25.652,30,29,30
25.654,30,29,30
25.656,30,29,30
25.658,30,29,30
25.66,30,29,30
25.662,30,29,30
25.664,30,29,30
25.666,30,29,30
25.668,30,29,30
25.67,30,29,30
25.672,30,29,30
25.674,30,29,30
25.676,30,29,30
25.678,30,29,30
25.68,30,29,30
25.682,30,29,30
25.684,30,29,30
25.686,30,29,30
25.688,30,29,30
25.69,30,29,30
25.69124114426045,30,29,30
25.69124114426045,31,30,31
25.692,31,30,31
25.694,31,30,31
25.696,31,30,31
25.698,31,30,31
25.7,31,30,31
25.70000000000023,31,30,31
25.70000000000023,31,30,31
25.702,31,30,31
25.704,31,30,31
25.706,31,30,31
25.708,31,30,31
25.71,31,30,31
25.712,31,30,31
25.714,31,30,31
25.716,31,30,31
25.718,31,30,31
25.72,31,30,31
25.722,31,30,31
25.724,31,30,31
25.726,31,30,31
25.728,31,30,31
25.73,31,30,31
25.732,31,30,31
25.734,31,30,31
25.736,31,30,31
25.738,31,30,31
25.74,31,30,31
25.742,31,30,31
25.744,31,30,31
25.746,31,30,31
25.748,31,30,31
25.75,31,30,31
25.75000000000023,31,30,31
25.75000000000023,31,30,31
25.752,31,30,31
25.754,31,30,31
25.756,31,30,31
25.758,31,30,31
25.76,31,30,31
25.762,31,30,31
25.764,31,30,31
25.766,31,30,31
25.768,31,30,31
25.77,31,30,31
25.772,31,30,31
25.774,31,30,31
25.776,31,30,31
25.778,31,30,31
25.78,31,30,31
25.782,31,30,31
25.784,31,30,31
25.786,31,30,31
25.788,31,30,31
25.79,31,30,31
25.792,31,30,31
25.794,31,30,31
25.796,31,30,31
25.798,31,30,31
25.79999999999994,31,30,31
25.79999999999994,31,30,31
25.8,31,30,31
25.80000000000023,31,30,31
25.80000000000023,31,30,31
25.802,31,30,31
25.804,31,30,31
25.806,31,30,31
25.808,31,30,31
25.81,31,30,31
25.812,31,30,31
25.814,31,30,31
25.816,31,30,31
25.818,31,30,31
25.82,31,30,31
25.822,31,30,31
25.824,31,30,31
25.826,31,30,31
25.828,31,30,31
25.83,31,30,31
25.832,31,30,31
25.834,31,30,31
25.836,31,30,31
25.838,31,30,31
25.84,31,30,31
25.842,31,30,31
25.844,31,30,31
25.846,31,30,31
25.848,31,30,31
25.85,31,30,31
25.85000000000023,31,30,31
25.85000000000023,31,30,31
25.852,31,30,31
25.854,31,30,31
25.856,31,30,31
25.858,31,30,31
25.86,31,30,31
25.862,31,30,31
25.864,31,30,31
25.866,31,30,31
25.868,31,30,31
25.87,31,30,31
25.872,31,30,31
25.874,31,30,31
25.876,31,30,31
25.878,31,30,31
25.88,31,30,31
25.882,31,30,31
25.884,31,30,31
25.886,31,30,31
25.888,31,30,31
25.89,31,30,31
25.892,31,30,31
25.894,31,30,31
25.896,31,30,31
25.898,31,30,31
25.9,31,30,31
25.90000000000023,31,30,31
25.90000000000023,31,30,31
25.902,31,30,31
25.904,31,30,31
25.906,31,30,31
25.908,31,30,31
25.91,31,30,31
25.9112411443825,31,30,31
25.9112411443825,31,30,31
25.912,31,30,31
25.914,31,30,31
25.916,31,30,31
25.918,31,30,31
25.92,31,30,31
25.922,31,30,31
25.924,31,30,31
25.926,31,30,31
25.928,31,30,31
25.93,31,30,31
25.932,31,30,31
25.934,31,30,31
25.936,31,30,31
25.938,31,30,31
25.94,31,30,31
25.942,31,30,31
25.944,31,30,31
25.946,31,30,31
25.948,31,30,31
25.95,31,30,31
25.95000000000023,31,30,31
25.95000000000023,31,30,31
25.952,31,30,31
25.954,31,30,31
25.956,31,30,31
25.958,31,30,31
25.96,31,30,31
25.962,31,30,31
25.964,31,30,31
25.966,31,30,31
25.968,31,30,31
25.97,31,30,31
25.972,31,30,31
25.974,31,30,31
25.976,31,30,31
25.978,31,30,31
25.98,31,30,31
25.982,31,30,31
25.984,31,30,31
25.986,31,30,31
25.988,31,30,31
25.99,31,30,31
25.992,31,30,31
25.994,31,30,31
25.996,31,30,31
25.998,31,30,31
25.99999999999994,31,30,31
25.99999999999994,31,30,31
26,31,30,31
26,31,30,31
26.00000000000023,31,30,31
26.00000000000023,31,30,31
26.002,31,30,31
26.004,31,30,31
26.006,31,30,31
26.008,31,30,31
26.01,31,30,31
26.012,31,30,31
26.014,31,30,31
26.016,31,30,31
26.018,31,30,31
26.02,31,30,31
26.022,31,30,31
26.024,31,30,31
26.026,31,30,31
26.028,31,30,31
26.03,31,30,31
26.032,31,30,31
26.034,31,30,31
26.036,31,30,31
26.038,31,30,31
26.04,31,30,31
26.042,31,30,31
26.044,31,30,31
26.046,31,30,31
26.048,31,30,31
26.05,31,30,31
26.05000000000024,31,30,31
26.05000000000024,31,30,31
26.052,31,30,31
26.054,31,30,31
26.056,31,30,31
26.058,31,30,31
26.06,31,30,31
26.062,31,30,31
26.064,31,30,31
26.066,31,30,31
26.068,31,30,31
26.07,31,30,31
26.072,31,30,31
26.074,31,30,31
26.076,31,30,31
26.078,31,30,31
26.08,31,30,31
26.082,31,30,31
26.084,31,30,31
26.086,31,30,31
26.088,31,30,31
26.09,31,30,31
26.092,31,30,31
26.094,31,30,31
26.096,31,30,31
26.098,31,30,31
26.1,31,30,31
26.10000000000024,31,30,31
26.10000000000024,31,30,31
26.102,31,30,31
26.104,31,30,31
26.106,31,30,31
26.108,31,30,31
26.11,31,30,31
26.112,31,30,31
26.114,31,30,31
26.116,31,30,31
26.118,31,30,31
26.12,31,30,31
26.122,31,30,31
26.124,31,30,31
26.126,31,30,31
26.128,31,30,31
26.13,31,30,31
26.132,31,30,31
26.134,31,30,31
26.136,31,30,31
26.138,31,30,31
26.14,31,30,31
26.142,31,30,31
26.144,31,30,31
26.146,31,30,31
26.148,31,30,31
26.15,31,30,31
26.15000000000024,31,30,31
26.15000000000024,31,30,31
26.152,31,30,31
26.154,31,30,31
26.156,31,30,31
26.158,31,30,31
26.16,31,30,31
26.162,31,30,31
26.164,31,30,31
26.166,31,30,31
26.168,31,30,31
26.17,31,30,31
26.172,31,30,31
26.174,31,30,31
26.176,31,30,31
26.178,31,30,31
26.18,31,30,31
26.182,31,30,31
26.184,31,30,31
26.186,31,30,31
26.188,31,30,31
26.19,31,30,31
26.192,31,30,31
26.194,31,30,31
26.196,31,30,31
26.198,31,30,31
26.19999999999994,31,30,31
26.19999999999994,31,30,31
26.2,31,30,31
26.20000000000024,31,30,31
26.20000000000024,31,30,31
26.202,31,30,31
26.204,31,30,31
26.206,31,30,31
26.208,31,30,31
26.21,31,30,31
26.212,31,30,31
26.214,31,30,31
26.216,31,30,31
26.218,31,30,31
26.22,31,30,31
26.222,31,30,31
26.224,31,30,31
26.226,31,30,31
26.228,31,30,31
26.23,31,30,31
26.232,31,30,31
26.234,31,30,31
26.236,31,30,31
26.238,31,30,31
26.24,31,30,31
26.242,31,30,31
26.244,31,30,31
26.246,31,30,31
26.248,31,30,31
26.25,31,30,31
26.25000000000024,31,30,31
26.25000000000024,31,30,31
26.252,31,30,31
26.254,31,30,31
26.256,31,30,31
26.258,31,30,31
26.26,31,30,31
26.262,31,30,31
26.264,31,30,31
26.266,31,30,31
26.268,31,30,31
26.27,31,30,31
26.272,31,30,31
26.274,31,30,31
26.276,31,30,31
26.278,31,30,31
26.28,31,30,31
26.282,31,30,31
26.284,31,30,31
26.286,31,30,31
26.288,31,30,31
26.29,31,30,31
26.292,31,30,31
26.294,31,30,31
26.296,31,30,31
26.298,31,30,31
26.3,31,30,31
26.30000000000024,31,30,31
26.30000000000024,31,30,31
26.302,31,30,31
26.304,31,30,31
26.306,31,30,31
26.308,31,30,31
26.31,31,30,31
26.312,31,30,31
26.314,31,30,31
26.316,31,30,31
26.318,31,30,31
26.32,31,30,31
26.322,31,30,31
26.324,31,30,31
26.326,31,30,31
26.328,31,30,31
26.33,31,30,31
26.332,31,30,31
26.334,31,30,31
26.336,31,30,31
26.338,31,30,31
26.34,31,30,31
26.342,31,30,31
26.344,31,30,31
26.346,31,30,31
26.348,31,30,31
26.35,31,30,31
26.35000000000024,31,30,31
26.35000000000024,31,30,31
26.352,31,30,31
26.354,31,30,31
26.356,31,30,31
26.358,31,30,31
26.36,31,30,31
26.362,31,30,31
26.364,31,30,31
26.366,31,30,31
26.368,31,30,31
26.37,31,30,31
26.372,31,30,31
26.374,31,30,31
26.376,31,30,31
26.378,31,30,31
26.38,31,30,31
26.382,31,30,31
26.384,31,30,31
